"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AADACL3",0.0826954600235479,-0.270458773556952,1.49275593033311,-0.181180840123408,0.856225633077775,NA
"C1orf158",0,NA,NA,NA,NA,NA
"PRAMEF12",0,NA,NA,NA,NA,NA
"PRAMEF1",0,NA,NA,NA,NA,NA
"LINC01784",0,NA,NA,NA,NA,NA
"PRAMEF11",0,NA,NA,NA,NA,NA
"HNRNPCL1",0,NA,NA,NA,NA,NA
"PRAMEF2",0,NA,NA,NA,NA,NA
"PRAMEF4",0,NA,NA,NA,NA,NA
"PRAMEF10",0,NA,NA,NA,NA,NA
"PRAMEF7",0,NA,NA,NA,NA,NA
"PRAMEF6",0,NA,NA,NA,NA,NA
"PRAMEF27",0,NA,NA,NA,NA,NA
"HNRNPCL3",0,NA,NA,NA,NA,NA
"PRAMEF25",0,NA,NA,NA,NA,NA
"HNRNPCL2",0,NA,NA,NA,NA,NA
"AC245056.1",0,NA,NA,NA,NA,NA
"PRAMEF26",0,NA,NA,NA,NA,NA
"HNRNPCL4",0,NA,NA,NA,NA,NA
"PRAMEF9",0,NA,NA,NA,NA,NA
"PRAMEF13",0,NA,NA,NA,NA,NA
"PRAMEF18",0,NA,NA,NA,NA,NA
"PRAMEF5",0,NA,NA,NA,NA,NA
"PRAMEF8",0,NA,NA,NA,NA,NA
"PRAMEF33",0,NA,NA,NA,NA,NA
"PRAMEF15",0,NA,NA,NA,NA,NA
"AC243961.1",0,NA,NA,NA,NA,NA
"PRAMEF14",0,NA,NA,NA,NA,NA
"PRAMEF19",0,NA,NA,NA,NA,NA
"PRAMEF17",0,NA,NA,NA,NA,NA
"PRAMEF20",0,NA,NA,NA,NA,NA
"LRRC38",0,NA,NA,NA,NA,NA
"AL354712.1",0,NA,NA,NA,NA,NA
"PDPN",0,NA,NA,NA,NA,NA
"AL359771.1",0,NA,NA,NA,NA,NA
"PRDM2",21.9706551399934,-0.143234126505417,0.0899648649327503,-1.59211183846589,0.111359577546503,0.999981087338227
"KAZN",0.731557755060242,-0.439563206339495,0.465875185234076,-0.943521398587992,0.345414275286339,0.999981087338227
"AL357873.1",0,NA,NA,NA,NA,NA
"KAZN-AS1",0,NA,NA,NA,NA,NA
"AL031293.1",0,NA,NA,NA,NA,NA
"TMEM51-AS1",0,NA,NA,NA,NA,NA
"TMEM51",0.332337632715816,-0.649984478715621,1.11344777578346,-0.58375838800187,0.559382878078033,0.999981087338227
"C1orf195",0,NA,NA,NA,NA,NA
"FHAD1",0.206296099034149,0.314089583993268,0.934819176675038,0.335989667125166,0.736878658436557,0.999981087338227
"AL031283.2",0,NA,NA,NA,NA,NA
"AL031283.3",0,NA,NA,NA,NA,NA
"AL031283.1",0.529617793324119,-0.189780058441858,0.444335131841077,-0.427110180677175,0.66929907806297,0.999981087338227
"EFHD2",57.2781637065392,0.0344172022469673,0.0848467724121746,0.40563949892841,0.685007502093234,0.999981087338227
"CTRC",0.567419149112652,-0.301368579860323,0.459559320055348,-0.655777321247728,0.511967410392424,0.999981087338227
"CELA2A",0,NA,NA,NA,NA,NA
"CELA2B",0.0813457623501842,-0.172772519759045,1.29893078817355,-0.133011336194428,0.894184415177646,NA
"CASP9",2.66496677820526,-0.179797145519863,0.216891712009942,-0.828971950351063,0.407120279534266,0.999981087338227
"DNAJC16",2.15702532525007,-0.111238861634812,0.257014355065557,-0.432811862226286,0.665151454879971,0.999981087338227
"AL121992.3",0,NA,NA,NA,NA,NA
"AGMAT",0.42215174887224,-0.00280328986567446,0.469488885867645,-0.00597093978166023,0.99523590764308,0.999981087338227
"AL121992.1",0.0758715465711414,-0.150152821659255,1.49286241714911,-0.100580482122391,0.919883491132761,NA
"DDI2",3.3731488062518,0.0439297860085673,0.211812160435303,0.207399735304553,0.83569768930209,0.999981087338227
"RSC1A1",0,NA,NA,NA,NA,NA
"AL121992.2",0,NA,NA,NA,NA,NA
"PLEKHM2",9.81586406720681,-0.170811986895141,0.110686231758385,-1.54320898075203,0.122780079003423,0.999981087338227
"AL450998.3",0.0647628392820989,-0.158373254309629,1.35672734246485,-0.11673182175418,0.907072572542125,NA
"SLC25A34",0.109161230703474,-0.520343768474495,1.48997809602038,-0.349229139585537,0.726917291499291,NA
"SLC25A34-AS1",0.013232885339963,-0.245311124044402,1.49348411249627,-0.164254257539024,0.869530989730175,NA
"TMEM82",0,NA,NA,NA,NA,NA
"FBLIM1",0.0602478004609292,-0.474800411441152,1.49019721425927,-0.318615822723277,0.750017853520204,NA
"UQCRHL",2.61402068616072,-0.112112435898898,0.270990175940094,-0.413714023063632,0.679083555984756,0.999981087338227
"AL450998.2",3.18088904432984,-0.0196867622780365,0.189742930788815,-0.103754918279132,0.917363843305865,0.999981087338227
"SPEN",16.2640891971626,-0.214545638991315,0.112309806564249,-1.91030191890305,0.0560943508589341,0.999981087338227
"ZBTB17",3.36234848627765,-0.0808342933398766,0.180238632497795,-0.448484834908329,0.65380332843041,0.999981087338227
"SRARP",0,NA,NA,NA,NA,NA
"AL355994.3",0,NA,NA,NA,NA,NA
"HSPB7",0,NA,NA,NA,NA,NA
"CLCNKA",0,NA,NA,NA,NA,NA
"CLCNKB",0,NA,NA,NA,NA,NA
"FAM131C",0.0412338288343185,-0.276896906862941,1.49229687380683,-0.185550818823724,0.852797024557219,NA
"EPHA2",0.25690672136079,-0.527672683190892,0.698485421431786,-0.755452679469309,0.449977415044084,0.999981087338227
"AL451042.2",0.013232885339963,-0.245311124044402,1.49348411249627,-0.164254257539024,0.869530989730175,NA
"AL451042.1",0,NA,NA,NA,NA,NA
"ARHGEF19-AS1",0,NA,NA,NA,NA,NA
"ARHGEF19",1.50877735377295,-0.0744513788787358,0.243065847844876,-0.30630127407389,0.759375269237446,0.999981087338227
"AL109627.1",0.143423177273015,0.426233472143887,1.15288961629276,0.369708830854498,0.711599451234112,0.999981087338227
"CPLANE2",0.30935142244812,-0.148456365546038,0.473943473354074,-0.313236438293833,0.754101036601788,0.999981087338227
"FBXO42",7.60988821032982,-0.15754612979675,0.126468405059428,-1.24573508871816,0.212861667133343,0.999981087338227
"SZRD1",16.9395936418427,0.0750688968813493,0.0796852692298758,0.942067431118176,0.346158117748629,0.999981087338227
"SPATA21",0.387508091581745,-0.0246243997611495,0.512623620603686,-0.0480360224761997,0.961687533947165,0.999981087338227
"NECAP2",12.5209941273696,0.0768973867897744,0.103641628127327,0.741954639069388,0.458114819334701,0.999981087338227
"LINC01772",0.121026223971213,-0.36313142910613,0.988680493480863,-0.367288958870472,0.713403489004324,NA
"AL137802.2",0.290497852270751,0.701435188023232,0.659059323282141,1.06429749681722,0.287193951607348,0.999981087338227
"AL137802.1",0.0196225246167212,-0.0920818839399411,1.49511767281017,-0.0615883857267684,0.950890626231673,NA
"LINC01783",0,NA,NA,NA,NA,NA
"NBPF1",2.38562459234253,0.0709715144663569,0.221067226562897,0.321040416391909,0.748179762828241,0.999981087338227
"AL137798.1",0,NA,NA,NA,NA,NA
"AL137798.2",0.254155922224757,-0.0921192334148847,1.49511643058734,-0.0616134178785638,0.950870691323346,0.999981087338227
"AL021920.1",0,NA,NA,NA,NA,NA
"AL021920.3",0.127318559802061,0.223154326713084,1.49271920894033,0.149495179921681,0.881162912495989,0.999981087338227
"CROCC",12.0189541157044,-0.0291026952346236,0.154661168239434,-0.188170667310422,0.850742865822489,0.999981087338227
"BX284668.1",0.0205491444410401,-0.0921192334148848,1.49511643058734,-0.0616134178785639,0.950870691323346,NA
"BX284668.2",0,NA,NA,NA,NA,NA
"BX284668.5",3.09293245357657,-0.0753508652395242,0.277248876389916,-0.271780597348761,0.785790724932504,0.999981087338227
"BX284668.6",1.56363125007957,0.410671337574793,0.287373327050337,1.42905168614643,0.152989378369283,0.999981087338227
"MFAP2",0.0895268364712727,-0.270458774414291,1.49275593032024,-0.181180840699303,0.856225632625757,NA
"AL049569.2",0,NA,NA,NA,NA,NA
"AL049569.1",0,NA,NA,NA,NA,NA
"ATP13A2",3.58236741861564,0.0667256806371692,0.166827626342602,0.399967811686892,0.689180224921141,0.999981087338227
"SDHB",11.2438804175722,-0.0236488623221693,0.11124766441164,-0.212578506229699,0.831655737806916,0.999981087338227
"PADI2",0.0196225246167212,-0.0920818839399411,1.49511767281017,-0.0615883857267684,0.950890626231673,NA
"LINC02783",0,NA,NA,NA,NA,NA
"AL590644.1",0,NA,NA,NA,NA,NA
"PADI1",0,NA,NA,NA,NA,NA
"PADI3",0,NA,NA,NA,NA,NA
"PADI4",0.179287825102454,0.313758501326243,0.779325043283348,0.402602872871065,0.687240395885587,0.999981087338227
"PADI6",0.0822341778910326,0.277986052699607,1.49585747787467,0.185837258436259,0.852572385428219,NA
"RCC2-AS1",0,NA,NA,NA,NA,NA
"RCC2",5.88797054666573,-0.110172487051145,0.155148380008571,-0.710110457131803,0.477635642126458,0.999981087338227
"ARHGEF10L",0.0793973120397782,-0.646705898623416,1.48919031304401,-0.434266791127255,0.66409471621303,NA
"LINC02810",0,NA,NA,NA,NA,NA
"ACTL8",0,NA,NA,NA,NA,NA
"AL357509.1",0,NA,NA,NA,NA,NA
"LINC01654",0,NA,NA,NA,NA,NA
"IGSF21",0.0205491444410401,-0.0921192334148848,1.49511643058734,-0.0616134178785639,0.950870691323346,NA
"IGSF21-AS1",0,NA,NA,NA,NA,NA
"AL591896.1",0,NA,NA,NA,NA,NA
"KLHDC7A",0,NA,NA,NA,NA,NA
"PAX7",0,NA,NA,NA,NA,NA
"TAS1R2",0.013232885339963,-0.245311124044402,1.49348411249627,-0.164254257539024,0.869530989730175,NA
"ALDH4A1",0.967901593237072,-0.288206295776679,0.59493847949237,-0.484430417112355,0.62808043588226,0.999981087338227
"IFFO2",24.8728021174378,-0.245813035859291,0.16360942218496,-1.50243813942085,0.132983992724412,0.999981087338227
"AL137127.1",0.147791526245724,-0.613415610872289,1.12137156933898,-0.547022617341621,0.584363193714513,0.999981087338227
"UBR4",16.2035164735337,-0.252838104385305,0.125177758154141,-2.01983250150531,0.0434007646168354,0.999981087338227
"EMC1-AS1",4.22070466721673,-0.0900497643946783,0.178387023602043,-0.504799971300419,0.613699335979646,0.999981087338227
"EMC1",3.03053700523135,-0.28725103576419,0.208232997747513,-1.37946933901652,0.167750093361244,0.999981087338227
"MRTO4",5.06113696513353,-0.214269219471478,0.171484596209574,-1.24949543112092,0.211483923552399,0.999981087338227
"AKR7A3",0.0687331011279183,-0.0527006106381461,1.33778004010238,-0.0393940775451493,0.968576201680376,NA
"AKR7A2",10.266846181256,0.0141277085103232,0.106053141753164,0.133213484077682,0.894024547139446,0.999981087338227
"SLC66A1",1.58199409009508,0.251278174674965,0.31853147471528,0.788864506716551,0.430191202364379,0.999981087338227
"CAPZB",77.4467673449903,0.0139360713183543,0.0464324627326694,0.300136380846089,0.764073129764581,0.999981087338227
"MICOS10",31.6740217528507,0.02256457408541,0.100425096633294,0.224690588726097,0.822219986531575,0.999981087338227
"AL031727.2",2.91650005651406,0.148966560702095,0.26780940119712,0.556240968525407,0.578046135940046,0.999981087338227
"NBL1",2.28828516977603,0.0571737679195696,0.264003470464718,0.216564455834342,0.828547788461552,0.999981087338227
"HTR6",0.0728374313524198,0.0316363233107917,1.32653010925129,0.023848929692706,0.980973110882156,NA
"TMCO4",3.20250747296442,-0.0884495035173789,0.180317278010989,-0.490521510157159,0.623764912509008,0.999981087338227
"RNF186",0,NA,NA,NA,NA,NA
"AL391883.1",0,NA,NA,NA,NA,NA
"OTUD3",2.27713762216954,0.130397460958462,0.219332549371831,0.594519424189073,0.552164754537236,0.999981087338227
"PLA2G2E",0,NA,NA,NA,NA,NA
"PLA2G2A",0,NA,NA,NA,NA,NA
"PLA2G5",0.0396986560198891,-0.463075417471059,1.4907909422374,-0.310623981103661,0.756086494155868,NA
"PLA2G2D",0,NA,NA,NA,NA,NA
"PLA2G2F",0,NA,NA,NA,NA,NA
"Z98257.1",0,NA,NA,NA,NA,NA
"PLA2G2C",0.170617387923034,-0.106649041979478,0.772959887893553,-0.137974872499677,0.890260276427369,0.999981087338227
"UBXN10-AS1",1.71778853017711,-0.304454716871771,0.313558259416732,-0.970966982142663,0.331564720802831,0.999981087338227
"UBXN10",0.256058588782849,0.299596021702038,0.641573177029004,0.466970927758244,0.640520678108563,0.999981087338227
"LINC01757",0,NA,NA,NA,NA,NA
"Z98257.2",0,NA,NA,NA,NA,NA
"VWA5B1",0.215035303939181,0.00221810551012478,0.873842413826623,0.0025383358315277,0.997974703204773,0.999981087338227
"AL020998.1",0.535322645810745,-0.128385348329511,0.473193087117104,-0.27131704123509,0.786147200855788,0.999981087338227
"LINC01141",0,NA,NA,NA,NA,NA
"AL139254.1",0,NA,NA,NA,NA,NA
"AL139254.2",0,NA,NA,NA,NA,NA
"AL139254.3",0,NA,NA,NA,NA,NA
"CAMK2N1",5.63586189864701,0.0771730464041736,0.151224268328525,0.510321836945643,0.609826006565614,0.999981087338227
"MUL1",3.86044176616494,-0.0545790508611829,0.173088605734547,-0.315324342867991,0.752515404121936,0.999981087338227
"FAM43B",0,NA,NA,NA,NA,NA
"CDA",0.317200284501341,-0.130236576148832,0.498300249710566,-0.261361651382834,0.793813627237317,0.999981087338227
"PINK1",3.71684443444654,-0.0545472200695169,0.173651738508012,-0.314118479539438,0.753431054724865,0.999981087338227
"PINK1-AS",0.643854848212142,0.684031317908502,0.45454222276031,1.50487959898328,0.132355034219968,0.999981087338227
"DDOST",36.1162570898714,0.143786304820652,0.0681956467978644,2.10843817123464,0.0349931055939122,0.999981087338227
"KIF17",0.160206301992258,-0.49702169673519,1.1138150795586,-0.446233585679375,0.655428524752275,0.999981087338227
"SH2D5",0.013232885339963,-0.245311124044402,1.49348411249627,-0.164254257539024,0.869530989730175,NA
"AL663074.1",0.157594578750067,-0.334626928073427,0.925151216852435,-0.361699711331409,0.717576442795177,0.999981087338227
"HP1BP3",45.9617799891084,-0.0450040910156806,0.0570430228543724,-0.788949967300532,0.43014124966244,0.999981087338227
"EIF4G3",19.4140270684287,0.00363028586398836,0.126584514671812,0.0286787516893388,0.977120803092184,0.999981087338227
"AL031005.2",0.0895268364712727,-0.270458774414291,1.49275593032024,-0.181180840699303,0.856225632625757,NA
"ECE1",8.82939865689898,-0.346754598413667,0.157085184995798,-2.20743030873944,0.0272840108568188,0.999981087338227
"AL031005.1",0,NA,NA,NA,NA,NA
"AL031728.1",1.1076655197976,-0.252103559597301,0.365328023120475,-0.690074518357339,0.490147326692251,0.999981087338227
"AL592309.2",0,NA,NA,NA,NA,NA
"NBPF3",1.46600343064286,0.648753128916777,0.301505556258359,2.15171201807261,0.0314200430017128,0.999981087338227
"ALPL",0.276671076838365,-0.498810927007718,0.735080901945348,-0.678579630742201,0.497404252733878,0.999981087338227
"LINC02596",0,NA,NA,NA,NA,NA
"RAP1GAP",0.0959283453635109,-0.420756542222972,1.4909381343195,-0.282209256398835,0.777783061094393,NA
"USP48",13.0650372226755,0.0557281908507072,0.115059937250918,0.484340528790466,0.628144217309304,0.999981087338227
"LDLRAD2",0.0675828596254423,-0.269921850468006,1.49202922167739,-0.180909225199055,0.856438827671963,NA
"HSPG2",0.720948591463058,-1.44704949310011,0.782535310385952,-1.84918108345349,0.0644316692668645,0.999981087338227
"CELA3B",0,NA,NA,NA,NA,NA
"CELA3A",0,NA,NA,NA,NA,NA
"LINC01635",0.0853307837865751,-0.00386916543014056,1.27936972695657,-0.00302427464759912,0.997586981629393,NA
"LINC00339",3.84997766515208,0.211494448743711,0.199623030007218,1.0594691841721,0.289386156230434,0.999981087338227
"CDC42",60.8079010740564,0.0174108140881396,0.0546810093873603,0.318406962183185,0.750176257823948,0.999981087338227
"CDC42-AS1",0.696903839242703,0.0201287491862463,0.422737619374055,0.0476152304969944,0.962022893616314,0.999981087338227
"CDC42-IT1",0.0371869671191058,0.168754115877367,1.4953460398237,0.112852885809135,0.910147189298773,NA
"WNT4",0.0547514096214904,0.32515251867638,1.49639328027788,0.217290817168063,0.827981712983632,NA
"AL445253.1",0.364528337852372,-0.257797817663948,0.646751453176602,-0.398604156817494,0.690184898239913,0.999981087338227
"ZBTB40",4.63476115626037,0.0372414865135393,0.153214090326566,0.243068287219285,0.807952497708727,0.999981087338227
"ZBTB40-IT1",0,NA,NA,NA,NA,NA
"EPHA8",0.306775165894862,-0.115078897989605,0.837176757088258,-0.137460693951723,0.890666659448768,0.999981087338227
"C1QA",0.648525406708876,-0.416623454810963,0.797572086673957,-0.522364638597585,0.601416471792671,0.999981087338227
"C1QC",0.532247022593756,-0.37450995549066,0.630059220783811,-0.594404372060073,0.552241684966251,0.999981087338227
"C1QB",0.532810564566762,-0.836848713322657,0.700217615821141,-1.19512662123087,0.232037562378699,0.999981087338227
"EPHB2",0.013232885339963,-0.245311124044402,1.49348411249627,-0.164254257539024,0.869530989730175,NA
"AL512444.1",0,NA,NA,NA,NA,NA
"LACTBL1",0,NA,NA,NA,NA,NA
"TEX46",0.0391151781956028,-0.138970908302856,1.49332197718996,-0.0930615837880874,0.925854636643139,NA
"KDM1A",5.92654970209601,0.0354620351239436,0.209116348287946,0.169580405426331,0.865340133539222,0.999981087338227
"AL031428.1",1.5532067957637,-0.112293588594976,0.333080746582101,-0.337136234223304,0.73601420372766,0.999981087338227
"LUZP1",12.2165513924532,-0.117834031977677,0.122445125901886,-0.962341547772965,0.335878065061968,0.999981087338227
"HTR1D",0,NA,NA,NA,NA,NA
"LINC01355",0.245052905394781,0.459445186468237,0.639421776568559,0.718532279169218,0.472429152303259,0.999981087338227
"AL109936.6",0.0138556783569686,-0.0775611651765587,1.49560920346746,-0.051859245715217,0.958640847761534,NA
"HNRNPR",30.5527587738872,0.0536836800037984,0.071245395858249,0.753503849015146,0.451147199234462,0.999981087338227
"ZNF436",0.424768962893653,0.198652477287844,0.43014869750945,0.461822803226038,0.644208396839317,0.999981087338227
"ZNF436-AS1",0.0460882952966472,-0.38912337138776,1.49105055443686,-0.260972621102525,0.794113621001071,NA
"AL109936.2",0,NA,NA,NA,NA,NA
"TCEA3",0.848387650012815,-0.662490756507593,0.478411763739807,-1.38477104185068,0.166122488276145,0.999981087338227
"ASAP3",0,NA,NA,NA,NA,NA
"E2F2",0.157179652279664,-0.416462470676852,1.40851813687407,-0.295674198133586,0.767478903518667,0.999981087338227
"AL021154.1",0,NA,NA,NA,NA,NA
"ID3",10.2246142835765,0.0250704020518729,0.246798154361327,0.101582615626729,0.91908797877932,0.999981087338227
"AL450043.1",0,NA,NA,NA,NA,NA
"MDS2",0.714251893514081,0.0528250908186612,0.41220870200146,0.128151323740066,0.898029220378314,0.999981087338227
"RPL11",932.674075141774,0.162317979861445,0.0423077592869982,3.83660072282125,0.000124749045316146,0.0679965463003208
"ELOA-AS1",3.00260490250984,0.304884801925449,0.201283451880884,1.5147037626614,0.129847441128984,0.999981087338227
"ELOA",6.84681553191349,0.117080834464105,0.158909295803659,0.736777756593704,0.461257512066423,0.999981087338227
"PITHD1",22.6155267032538,0.0474216391875675,0.118290562783205,0.400891145259651,0.6885002694559,0.999981087338227
"LYPLA2",11.4996994817389,0.0588860797906462,0.0963987253839885,0.610859526991495,0.541292580959961,0.999981087338227
"GALE",1.73649955399077,-0.0301924878112557,0.254316585832539,-0.118720089420895,0.905497120054121,0.999981087338227
"HMGCL",3.36107330571353,0.188447982143213,0.182484740059932,1.03267803149635,0.301754597610996,0.999981087338227
"FUCA1",2.94946377981875,-0.0757563717406704,0.194813822785677,-0.388865485299845,0.697375655355982,0.999981087338227
"CNR2",2.14005277598198,-0.0813730767446842,0.277163586326514,-0.29359223490788,0.769069510071664,0.999981087338227
"AL590609.3",0,NA,NA,NA,NA,NA
"PNRC2",23.4548600735075,-0.0330123533210461,0.0824407155614065,-0.400437491308002,0.688834315011789,0.999981087338227
"SRSF10",44.4113525148889,0.00699981384624588,0.0659043804175019,0.106211663047317,0.915414417517562,0.999981087338227
"AL591178.1",0,NA,NA,NA,NA,NA
"MYOM3",0,NA,NA,NA,NA,NA
"AL591178.2",0,NA,NA,NA,NA,NA
"IL22RA1",0.0317989190945257,-0.272774637888887,1.4924387587281,-0.182771076061676,0.854977644253641,NA
"IFNLR1",0.147108921130019,0.101608106664996,0.965664096879475,0.105220963473055,0.916200476610703,0.999981087338227
"LINC02800",0,NA,NA,NA,NA,NA
"AL138902.1",0,NA,NA,NA,NA,NA
"GRHL3",0,NA,NA,NA,NA,NA
"STPG1",0.374668993584379,-0.0975526905435722,0.472283159206532,-0.206555513661481,0.836357005886785,0.999981087338227
"NIPAL3",4.11218873395869,0.105954237027396,0.177017794514074,0.598551333882829,0.549472117256858,0.999981087338227
"RCAN3AS",2.05614892274751,0.222668955652107,0.211026484632057,1.05517066277415,0.291347278960061,0.999981087338227
"RCAN3",14.4314456489804,0.0517589213990556,0.106949203449033,0.483957988744828,0.628415684620825,0.999981087338227
